Symbol,marketCap,trailingPE,forwardPE,priceToBook,trailingEps,forwardEps,bookValue,payoutRatio,beta,fiveYearAvgDividendYield,52WeekChange,averageVolume,enterpriseToRevenue,profitMargins
ITW,-0.13222370250504634,-0.14797403026019873,-0.04203034690659412,0.22782622053305196,0.08610825038701757,-0.005166672730788374,-0.04612654796281897,-0.046348058985211375,0.3105862632450253,0.27137926329936135,-0.39529610393779746,-0.37919697136288805,-0.020918574246685827,0.38378698977701764
SNPS,-0.10420814890692315,0.24730940404307308,0.15025589601864348,0.04047058013651389,-0.03951470210641949,0.1493860951210049,-0.03947446852000233,-0.1133839168992577,0.27330737167050057,-1.170370778133352,-0.5386320421502372,-0.2580413836407565,1.342921733399309,1.2406183544897489
CTAS,-0.12622797253134513,0.03315352035704113,0.3868478317861727,0.16309390357956732,-0.16384700782766373,-0.22828601624824532,-0.04609064294899529,-0.0726601422636575,0.05196395294676035,-0.5663944094250533,-0.5052309745698277,-0.305511087282344,0.2841847634832191,0.27559327116358356
CL,-0.15491883596388648,-0.17552719759594654,-0.1294647373008414,0.7073865934814216,-0.2042872733563729,-0.2586776876243773,-0.04660894919693385,-0.048746236824863384,-1.502099839566237,0.32333421974738685,-0.6748096435766168,-0.027365965036853294,-0.22436585970681294,0.0563473473154884
USB,-0.12763353500920213,-0.2869187977785898,-0.35903389031124083,0.023599774025124188,-0.169870026097897,-0.2412580711039114,-0.044906839200211976,-0.06109911286856352,0.22437882647893714,1.5247925876079818,-0.2102111293604752,0.23875371996330672,-0.21720127091652275,0.9969323700301651
FTNT,-0.14014950690411768,-0.026075483012533932,0.3183841979215155,0.3317605051172619,-0.2498901259738535,-0.31241905774070833,-0.04653033459005378,-0.1133839168992577,0.2756373023939086,-1.170370778133352,0.15665519956727128,0.09416481794011215,0.6470103542971601,1.2092464638217852
ZTS,-0.14721073425561795,-0.13411301859705163,-0.04081840501133206,0.13795225627923366,-0.10791898103264039,-0.16676141321851465,-0.04611916427046007,-0.07709450883508952,-0.18102911939401883,-0.6443268440970918,-0.6614651292152521,-0.24132096577374287,0.3056785298540897,1.0112248031362991
MCK,-0.060243493444429086,-0.04810453944397021,-0.053643862048905464,-0.5032653864725535,0.7172345219893195,0.9625486195019031,-0.04741961105474315,-0.10052199141018063,-1.0873721707996502,-0.7936973438851658,1.3917164312714398,-0.39770301998002167,-0.6522134733156517,-0.9178248931986029
GD,-0.08237552395037409,-0.16294054961684692,-0.08079135519979999,0.04816742271603918,0.3055182016598015,0.19423234190773625,-0.04228828268129707,-0.06997916269591241,-1.1549401617784762,0.23241304596334206,0.3089177403311955,-0.3782929934623359,-0.4279483260875116,-0.39293532310691565
TDG,-0.1260004512704124,0.06361073911197251,0.1482502843773659,-0.1333892569914315,0.9370746888528344,1.2097589220370255,-0.05094795429489993,-0.1133839168992577,0.05196395294676035,-1.170370778133352,-0.21652044178343446,-0.4287010919414824,0.8212585609138404,0.6314033933407888
CEG,-0.02375566509597995,0.02305727727923919,0.47447424290338946,0.09750711294790522,0.05427229667292735,-0.07002694700911889,-0.044583066703245515,-0.09591794357564958,0.3268957783088801,-1.170370778133352,1.591712465147671,-0.2733144064799183,-0.01348362361525265,-0.11137435518499367
AJG,-0.1508099749630103,0.016458280401657838,-0.07336164865981844,0.037466352956915236,-0.08855927944974767,0.01632987531574403,-0.04229928583069465,-0.06730949076292447,-0.5817772038201593,-0.49495634430901797,-0.4931996630259208,-0.3420194895536044,0.16346820141285795,-0.030336259473214142
EMR,-0.11330989789783856,-0.013907590560609131,-0.05703209183423744,0.05006578992915922,-0.19052037445298253,-0.16750267349598127,-0.044956353372501076,-0.05209463607267941,0.6973547633307187,0.1999411981833258,0.37577834125010096,-0.2311041563210176,0.0020621822504713803,0.0885767125076549
MMM,-0.09651295454680447,-0.12353568792305089,-0.10015230462627171,0.19458411383675875,-0.08769884826828576,-0.10894311157611715,-0.04623976457898879,-0.06124617320606845,0.29893660962798657,1.446860152935943,0.7458803244596302,-0.2329011362609356,-0.1659677020199193,0.001321479856872723
ORLY,-0.11611540689351635,-0.058715488261371594,-0.5904091968175799,-0.8456435580784681,-0.2339721491168084,1.2638709222920899,-0.04671116266370609,-0.1133839168992577,-0.8893280593099878,-1.170370778133352,0.468800103571067,-0.09908702063362529,-0.008887472315821111,0.03883911676047423
NOC,-0.10573771178237916,-0.1785693431649375,-0.10078776011462937,0.06163536629368056,0.8368344562125234,0.6382472481102502,-0.041256689165846926,-0.07778455057197052,-2.054293421013884,-0.1442603882848444,0.23740008162262888,-0.40027241681770226,-0.365089198021758,-0.2759517938642919
COF,0.02865623665494545,0.41365504946210213,-0.26913934377780585,0.023766461644592576,-0.23182107116315365,0.17866587608093698,-0.0384305205911935,-0.020409276974258258,0.47135148316016284,-0.13776601872884117,0.8827350777892956,-0.1982947686009467,-0.02943497224269111,-0.6276170389785527
ECL,-0.126769051560965,-0.0026361136688641757,0.26565454376571157,0.11920211115422294,-0.058874403689312196,-0.12376831712544985,-0.0455281310657577,-0.07106512775709649,0.27097744094709303,-0.49495634430901797,-0.04431073102766372,-0.3552968469656615,-0.019701945961542164,-0.08521920260076854
EOG,-0.161595229653907,-0.29146548191214144,-0.39125495171658964,0.03040188186050248,0.08567803479628663,0.008176012263611091,-0.04407590838298609,-0.07201534916526049,-0.5118792821179254,0.48569345864746716,-0.5342171621936859,-0.1998022695352943,-0.3523821914880358,0.8190630400243276
FDX,-0.15698923451069413,-0.24206692379534112,-0.34965568517020207,0.032149702378384444,0.376073558539677,0.4414426444428589,-0.04098132087434437,-0.0763139675588086,0.7183241398413891,-0.04035047538879302,-0.3780231026687426,-0.3146848912594921,-0.6914159402813905,-0.6451967531377472
BDX,-0.1772705909062473,-0.05254058226876669,-0.3456514883294568,0.03062242944476332,-0.12254631111749265,0.18126028705207023,-0.04237148193375946,-0.02921013376574841,-1.6302460293536658,-0.1767322360648605,-0.8580958058963283,-0.3146786193388143,-0.25018541553597196,-0.4481040791655101
APD,-0.17166882052908464,-0.03647504387598425,-0.19662283176235462,0.04476184553195279,-0.05414203219127178,0.12344198540967272,-0.043290968799864986,0.0008575831132218473,-0.3278147549687099,0.35580606752740307,-0.7477551798257343,-0.38105383321213476,0.1187233167036872,-0.05877820135442063
WMB,-0.12867239401656286,-0.08056506110066057,0.10437389387221846,0.06826540653032308,-0.2726915522825938,-0.32427922218017446,-0.04616998144728309,-0.001981764426785321,-0.7332227008416656,2.1027914780922674,0.10434741199231434,0.0526223780019547,0.507098101505644,0.5498649910081289
SPG,-0.14111484363467133,-0.10758787231392408,0.046399173252050556,0.24695561769857025,-0.07952475204439775,-0.1504536871142487,-0.04630385309828696,0.03261081516936899,1.2844973056294824,2.232678869212332,-0.1321645426276615,-0.33510977427542715,1.1624552044363394,1.5276102683365884
ADSK,-0.14560705942755106,0.2770948958615277,0.23249992013514437,0.24593288896655408,-0.1505103245150043,-0.061502453818252575,-0.046045086049735146,-0.1133839168992577,1.1913000766931712,-0.858641039445198,-0.06128921795036308,-0.343430671706114,0.6324108148754366,0.15074886798150328
RCL,-0.12027780671340418,-0.2004074476795781,-0.12905919229147683,0.08485053909647088,0.2814261285788683,0.1278895470744725,-0.04487088592696112,-0.09017136535696557,2.582268718567623,0.46621034997945765,0.87373614387982,-0.30711789362742375,0.07573578396194598,0.6886445879308553
RSG,-0.1477275242580813,-0.07313762866624272,0.1547491332093541,0.06382103465853153,-0.06833914668539305,-0.14934179669804876,-0.04481215420408019,-0.0736329879910635,-0.8823382671397645,-0.3325971054089376,-0.06856086170613487,-0.36445444848105857,-0.05336199518384899,-0.06528125841771173
CARR,-0.1820437638198041,-0.012128383465019753,-0.13985790533259365,0.04414068776433559,-0.28903974473036986,-0.28906935900050934,-0.045830524636482364,-0.05223038198813141,0.6391064952455241,-0.3975408009689698,-0.71018074334211,-0.015216508026690967,-0.3154778001720127,0.31232482424634794
CSX,-0.140933841242705,-0.15113078362616914,-0.17651864388164965,0.0625464708133945,-0.29162103827475555,-0.3265030030125744,-0.04632967189182952,-0.07591804423450552,0.7136642783945735,-0.3325971054089376,0.012968010888520115,0.8712186063923694,0.1342691225694111,0.49069446087306523
HLT,-0.15578437708459708,0.0034064000007558203,0.21527938397320037,-0.10982212661574055,-0.061455697233697905,-0.1056074403275173,-0.04768151496606182,-0.10353102586936665,0.48766099822401765,-0.6508212136530951,0.13308443769235842,-0.3298349396539352,1.281144052698128,1.465509646490436
DLR,-0.1559818903990698,0.07702720229598668,3.1236672271152215,0.03704381940736573,-0.19138080563444443,-0.3568946743887064,-0.04352396531430142,0.02962440502942498,0.3222359168620645,1.0636923491317534,-0.32156504127631463,-0.33929740131370784,1.1071662079225906,0.7345232267393799
TGT,-0.19844069169739395,-0.287023176778491,-0.4138005497200311,0.03752509475474661,0.011250737599832463,-0.012208645366721383,-0.045022517047168094,-0.05432313151801641,0.4597018295431241,0.5636258933195059,-1.2542226310875633,0.15225236062919367,-0.6169312530464868,-0.7120138564702738
KMI,-0.1608114101116563,-0.17149338685689075,-0.0956969571915848,0.029561386855995377,-0.3053879371781459,-0.3550415236950398,-0.04599340020322284,-0.005827903222789189,-0.44664122186250715,2.6288354121285273,0.016119269087692595,0.5924345695606869,0.06789529056879824,0.2094193058821832
OKE,-0.19941924465389943,-0.2724053958090591,-0.3542259480720734,0.029332627257176253,-0.12383695788968546,-0.1804747283516474,-0.04496832171044231,-0.028542719741757292,0.049634022223352295,2.6418241512405345,-1.067969327270745,-0.17321193916161678,-0.3711723394474761,-0.2217119101794817
TFC,-0.16413280119625828,-0.2741243295292409,-0.34768040654564325,0.020282899421833606,-0.1974038239046777,-0.25534201637577747,-0.044406533718612445,-0.05030731937742524,-0.2905358633941852,1.8170392176281258,0.000986633740982437,0.12699735203411314,-0.026190630148974797,1.0664650570915069
AFL,-0.16266425572659546,-0.142226588823261,-0.24893450543253423,0.03168946655755177,-0.16685851696278034,-0.1359991117036493,-0.04420577450153382,-0.05835025808066051,-0.30451544773463196,0.2583905241873549,-0.11055002997302747,-0.2828199502614897,-0.15650503757991344,0.1168758015199658
GM,-0.1479733722685988,-0.26157969614551657,-0.473382681592419,0.02040165452341414,-0.13244126970430445,-0.00998486453432146,-0.04322702505884836,-0.10172108033000664,0.8301608145649632,1.4663432616039522,0.6620901850921654,0.16843824658986778,-0.5628588848178817,-0.8615841689259658
BK,-0.12120125774202127,-0.23383595414049443,-0.2057382744945799,0.02998088122033719,-0.05973483487077411,-0.1597194405825816,-0.043958251899515494,-0.08172118438251047,0.3432052933727344,0.6090864802115284,1.0420766655359606,-0.20735336336850108,-0.8249746898060454,0.9208967688298635
ROP,-0.18307336585303852,-0.0684859942722576,-0.05045775515382433,0.0347630702171383,0.26593836731255416,0.3402606165686633,-0.037696398184895424,-0.08825961151223254,0.049634022223352295,-0.8196748221091786,-0.6614929686955379,-0.3856092635987362,0.3093284147095205,0.4756158724839284
MET,-0.1730255615943604,-0.2569542966220147,-0.4277693811867524,0.029762256184589754,-0.10447725630679279,-0.0426003167428534,-0.04465661407027143,-0.0710877520763385,-0.30451544773463196,0.7779400886676119,-0.09365884275938792,-0.2108280820897361,-0.5600200854858799,-0.5580843233323448
CPRT,-0.19829883254687986,-0.11041187180908191,0.01073987500758351,0.05560991774988143,-0.2894699603211008,-0.33725127703584057,-0.04620192918807782,-0.1133839168992577,0.12652173609580977,-1.170370778133352,-0.6868421405067877,0.04067996903988281,1.594493426582895,1.409697838135314
FCX,-0.15828991893487532,-0.09151522011073948,-0.1390116035601912,0.04137918208794742,-0.29635340977279595,-0.32168481120904124,-0.046016130393425725,-0.0659180973919734,1.40332377252328,1.2520290662558464,-0.475337145802013,0.854710239176844,-0.3011486225914324,-0.40822819079939626
CVS,-0.06585804949060747,1.8230037170311366,-0.3235518307470678,0.024416665776255824,-0.3415260467995456,-0.1615725912762482,-0.043888951362081624,0.678467256570746,-0.8636988213525021,0.8818500015636634,1.019948894876464,0.0892574133383292,-0.6327474207533539,-0.9691347287642456
PCAR,-0.17643109848017122,-0.1959308776924904,-0.3115050758087112,0.03701126925044147,-0.13846428797453775,-0.11413193351838362,-0.04488048955297041,-0.08477546521774855,-0.07851216756407614,-0.31311399674092794,-0.4095193998467691,-0.2539817336505923,-0.42321699386750866,-0.32654689986675783
SRE,-0.15536329240108374,-0.16029004086749757,-0.16693545224388673,0.03027653643228364,-0.18019520027543978,-0.21123702986651272,-0.04438071492506988,-0.044085630454659255,-0.7425424237352968,0.8623668928956536,0.18115227811877035,-0.17355054821249677,0.38557045391185385,0.4766163428013578
AZO,-0.1574774299166399,-0.1356530723211202,-0.10056540637494114,-0.1612376632044314,5.870356867764625,6.059083657223748,-0.05654754389029645,-0.1133839168992577,-1.3553142039915462,-1.170370778133352,0.4329415706942456,-0.44617458828416867,-0.16745469214620598,-0.03505276239823831
TRV,-0.15696458980606864,-0.28836897497532715,-0.3105376275735571,0.029569317738523743,0.7353035768000195,0.3858481236328613,-0.03981971646206494,-0.0942437428205256,-1.0733925864592033,0.12850313306729053,0.1483420828486505,-0.36737686485403365,-0.5187899047115684,-0.11051677346754292
NXPI,-0.17240154419493942,-0.12159828477401774,-0.2176983125350531,0.0630329771893883,-0.009829826345984038,0.08267267014900784,-0.04473749687022907,-0.05666474855956343,1.088783124863228,-0.1442603882848444,-0.3515344498164015,-0.26594549700925774,-0.003480235492960584,0.2450789264819876
JCI,-0.12415412952904863,0.0047309699406417795,0.07170523486614515,0.05709328279256939,-0.22880956202803698,-0.24644689304617784,-0.04549275690563302,-0.05758103122643251,0.8488002603522256,0.1349975026232936,1.350127695602868,-0.1431338235652921,-0.18894845851707653,-0.2964613639094286
GWW,-0.18777719102008178,-0.10966458758333342,-0.03606221980768474,0.13842382813265539,1.17541412611778,1.158982593030561,-0.04305174681932202,-0.08605374038613753,0.4317426608622306,-0.46897886608500505,-0.5177643427883001,-0.4330258052460069,-0.3172351521394424,-0.2812399226513959
NSC,-0.1487151844297788,-0.17009420813578666,-0.09357741113348875,0.05219194116363315,0.2065686157916832,0.10157480722440701,-0.04340379934061735,-0.0667891336827904,0.7928819229904385,0.12850313306729053,0.19888078400615436,-0.3323996325511074,0.1905043855271606,0.7530319990739887
PSA,-0.18208539680353902,-0.0914985242132956,0.047966944766513114,0.10777825686473493,0.056853590217313066,-0.0077610837019215385,-0.04529542410788435,0.02757690413802397,0.012355130648827841,0.998748653571721,-0.6735816859886603,-0.39251808288824513,1.086483527075149,1.8417579480094128
SLB,-0.1670194420945922,-0.24664516737867703,-0.377052086707851,0.03222289633541023,-0.24730883242946777,-0.26571966026031035,-0.045832068938152205,-0.06364435104572046,-0.010944176585250103,0.1999411981833258,-0.4700665936310294,0.7395400050901346,-0.44457557931780767,-0.23871993416064735
AMP,-0.19594583889105124,-0.2678031053908637,-0.3340079981212359,0.0753227279953222,1.2063896486504082,1.0300033047513668,-0.04331519503231053,-0.09420980521044664,0.6460962874157472,-0.20270971428887335,-0.49374961386472804,-0.4172568526789632,-0.42970567805494125,0.4219477861703954
ALL,-0.1782386981770855,-0.30494503166022224,-0.3780403623771246,0.03356214718099039,0.5567641066466756,0.3035682328340649,-0.04263526796273825,-0.09295415775494756,-1.40424274918311,0.35580606752740307,-0.05508146976443806,-0.35686505113228373,-0.5894895261704698,-0.34941486429873775
FICO,-0.20286592780690874,0.2941043830021773,0.5328632849564654,-0.2697904834190409,0.7417568106609836,0.9758913044963025,-0.04945900618804255,-0.1133839168992577,0.867439706139488,-1.1119214521293233,-0.6511030295970874,-0.430287663875804,2.283240216894754,1.3660344549960746
MNST,-0.14499711936795412,0.043359984382074494,0.2985376815936712,0.10002214968044543,-0.2886095291396389,-0.33243308523230747,-0.04630477002740343,-0.1133839168992577,-1.0221341105442319,-1.170370778133352,0.5185527882045772,-0.04501619514435383,0.4249081017981641,0.49033700712108097
PAYX,-0.19873178562593632,-0.1237190841109194,-0.06755109946157284,0.1138587382364268,-0.16599808578131847,-0.20567757778551296,-0.04612775444849853,-0.008882186320459206,-0.1553998814365331,0.5441427846514962,-0.6179789491733468,-0.2532155140077852,0.3696191052844154,1.0128684329435045
CHTR,-0.22404405474094044,-0.3354893083645756,-0.47985078377564216,0.029432742811958772,1.1934831809284798,0.9243737152123713,-0.04093957646983163,-0.1133839168992577,0.16613055839374202,-1.170370778133352,-1.2310968563773732,-0.3044065572515463,-0.3686039019566174,-0.3135408572023415
AEP,-0.1467182613601113,-0.2126587980617213,-0.10467171199836461,0.03177243207208078,-0.06403699077808359,-0.18343976946151394,-0.04391959609834242,-0.051766583443670404,-1.2015387762466319,1.148119153359795,0.4091031394825752,-0.2067900851590549,0.02125787297162628,0.25344007131124147
ROST,-0.17359739736511176,-0.12567470292598243,-0.005619219388473528,0.10123881019170002,-0.08726863267755482,-0.15378935836284854,-0.04581035219592014,-0.0856465003773496,0.1591407662235189,-0.5404169312010405,0.17780977380303112,-0.25989481086677485,-0.3587356947548969,-0.2919592474809964
PWR,-0.13978200783928296,0.3190382992403428,0.5320065098085351,0.0899230881587741,-0.06790893109466212,-0.02518070022238747,-0.04394295366109868,-0.10667580647024785,0.13584145898944094,-1.0534721261252944,1.2013717211727928,-0.3801423140736248,-0.3315643297200228,-0.7101558401664764
CMI,-0.15558169708689107,-0.18061804511126303,-0.12915639582232558,0.06140619930002508,0.5593454001910613,0.43291815125199257,-0.04253112411887871,-0.07477551611278452,0.13584145898944094,0.39477228486342236,0.5144514372158703,-0.3901897070023266,-0.4225410892646511,-0.35441718015480184
AXON,-0.1635003036971827,1.534747053639238,2.4521679483143317,0.21615764327758608,-0.18449735618274926,-0.1719502351607811,-0.04498048308609226,-0.1133839168992577,1.0142253417141787,-1.170370778133352,1.8305889975125385,-0.4103123431741685,2.547654097532633,-0.002680401412844824
VST,-0.1439376497872606,-0.06792812063771762,0.09728885418916593,0.2860760373120543,-0.0898499262219405,-0.14600612544944888,-0.04632619721307239,-0.0972301529604696,0.8394805374585944,0.1999411981833258,1.397589792250453,-0.11417800844168555,-0.0787760082512934,-0.05563386607107118
URI,-0.16872856593227192,-0.16353620189602278,-0.15936298961822892,0.07086668667821841,1.3100716060165671,1.3350319089288867,-0.03984886515608309,-0.09297677981175763,1.74116372741741,-1.170370778133352,0.10675985825607179,-0.4177080576391545,-0.09837724173416286,0.15325004377507684
MSCI,-0.19362183294894278,-0.004734957200024521,0.25970036349092296,-0.2139796103031462,0.3205757473353847,0.22981283522613474,-0.04789009221034399,-0.06316924034163846,0.820841091671332,-0.5599000398690501,-0.15343630979145884,-0.4066532747844389,1.4974335256125486,1.883063365534802
LULU,-0.24855804321660066,-0.2801640300102018,-0.35064694376288547,0.05519447365962687,0.2723916011735184,0.15160987595340483,-0.04488015173698014,-0.1133839168992577,0.21505910358530597,-1.170370778133352,-1.4817753907327682,-0.07183806392305424,-0.43322038198980056,0.19262569698247584
O,-0.17180095470880274,0.2071317130770843,0.32603175067247697,0.024348322086567356,-0.3135620334020339,-0.34281072911684035,-0.044593538998944096,0.2366369374058856,-0.44897115258591497,2.0378477825322356,-0.19524323990856543,-0.0644243550189807,1.3168318157290073,0.21720875338719173
PSX,-0.166411991777278,-0.0022901130208026117,-0.2591669668084017,0.03130722761252977,-0.19783403949540865,-0.050012919517519724,-0.0434362296756839,0.029918521179570973,0.26631757950027746,1.4013995660439205,0.17988559601320048,-0.27903223283214246,-0.6136869109527705,-0.8961718498965934
AIG,-0.19343774177895656,-0.24282732545633126,-0.33249867864816884,0.021447839531007668,-0.12770889820626402,-0.15304809808538192,-0.04308224677730128,-0.07849721662809353,-0.684294155650102,0.29735674152337394,-0.05636921812156908,-0.13502781408354292,-0.48864455942412094,-0.14324648101167248
FANG,-0.19994681729963226,-0.29156686448887326,-0.388655075444885,0.02137753975424784,0.2358232759613878,0.14086160193013866,-0.040215636802669034,-0.0704316468183205,0.08225305235106142,1.472837631159956,-0.6808687910566155,-0.31171872077321705,-0.08310179770958183,1.067036754415752
D,-0.17926701789944496,-0.1958815552737019,-0.18567993083232487,0.02939618183807427,-0.22622826848365127,-0.2764679342835765,-0.045151369717745,-0.014685324206032222,-2.282626631907848,1.7326124134000842,-0.14968686425196384,-0.10195336304911172,0.19023402368601758,0.22213964280880794
HWM,-0.10324620983219139,0.22403434216269258,1.0847255928254627,0.17247427326137332,-0.20471748894710384,-0.2842511671969762,-0.04605092544042421,-0.10066905005086162,1.1050926399270824,-1.170370778133352,2.7404007660854117,-0.29578057567931687,0.7586697946892299,0.3216148343031693
DHI,-0.19578589634922064,-0.2667694040684223,-0.4030659496460698,0.028360975776070385,0.1398851992283862,0.18867288982673655,-0.04269578528442493,-0.09773920014341463,0.9722865886928385,-0.5663944094250533,-0.5523631463059075,-0.19302620590013256,-0.5032440988458444,-0.22964423913825233
KR,-0.19733124943231173,-0.22835564706265943,-0.2772412289076795,0.061662798861232035,-0.18836929649932782,-0.23199231763557848,-0.04606477589602555,-0.07663070689698064,-0.9638858424590373,0.12850313306729053,0.1552737002642978,0.07364182416500266,-0.6289623549773515,-0.8451478637076952
NDAQ,-0.18067716674466486,-0.06935068870514399,0.08498401671739,0.05153749835010119,-0.23741387384265597,-0.28536305761317615,-0.045647138813189395,-0.07217371939995448,0.02167485354245902,-0.32610273585293437,0.25224735802218096,-0.2058286893180118,0.2676926911734945,0.444029666781538
OXY,-0.2013463145406502,-0.14246107510401793,-0.3011619148307452,0.0254259662615234,-0.28473758882306033,-0.2846217973357095,-0.0453152587324563,-0.0521625090304054,-0.06686251394703717,-0.3325971054089376,-0.6746944958388126,0.3134039118480657,-0.3371067474634548,-0.3344077738062143
EW,-0.18195203647254637,-0.010914616511398178,0.25450376621760945,0.05662581448035636,-0.25935486896993437,-0.310936537185775,-0.04579457136323151,-0.1133839168992577,0.15681083550011085,-1.170370778133352,0.5188326932351266,-0.11516314798243753,0.34488099681982853,0.683713698509239
COR,-0.14235424857492432,-0.02423743608211804,-0.09196289389483464,0.3401668756189052,0.0607255305338916,0.20460998579226916,-0.0461672306599337,-0.08829354685987957,-0.8171002068843463,-0.44949575741699543,1.1097504528298858,-0.34803896542414287,-0.659918785788228,-0.9349043507604331
KDP,-0.21069394898181665,-0.15437207277241893,-0.29994872673636974,0.025040139677228318,-0.3079692307225316,-0.3257617427351078,-0.04576064498592231,-0.023667178945106268,-1.2644469057786425,0.3363229588593933,-0.6307752508824932,0.9916464273187067,-0.23166562941767468,-0.2787387468578225
FIS,-0.21915057860347512,2.2797850398607578,-0.35568172075557447,0.03359114718291221,-0.3471188494790479,-0.19011111195871364,-0.04535285282623136,0.5743953880575455,0.18709993490441243,0.2194243068513356,-0.9461655031201631,-0.13269286761405708,-0.10108086014559306,-0.9001022761469968
KMB,-0.21584349417706533,-0.2153885934615532,-0.2891161542001919,0.26226763646899853,-0.10361682512533088,-0.11895012532191673,-0.046466487367891524,-0.01768305103046109,-1.5696678305450633,1.1286360446917854,-0.47409491228813727,-0.2750807734736707,-0.3721186058914767,-0.26430338942062714
NEM,-0.08986435049902967,-0.26508767234309377,-0.07946208498375094,0.03742743047397939,-0.08124561440732156,-0.2597895780405773,-0.04519316238168493,-0.0957935086886026,-1.4531712943746735,0.9532880666796987,2.011678861345061,0.38229901918514536,-0.13676862317647254,1.4107697706182742
DFS,-0.2933992283616095,-0.4019059117515093,-0.6445127589810813,0.010942260107638905,-0.35787423924732165,-0.40174092117543775,-0.04666020070860152,-0.1133839168992577,-2.282626631907848,-1.170370778133352,-0.15455013764905504,-0.45540827417064556,-0.6914159402813905,-0.9777101879133043
PCG,-0.21349072515963818,-0.25780008556483225,-0.3594778553741241,0.022289286438703804,-0.30667858395033876,-0.3468876606429068,-0.04599272457124228,-0.10388170281761765,-0.9312668123313281,0.9857599144597147,-0.7571094446657759,1.329381441252784,-0.16569734017877633,-0.22792914716551624
TEL,-0.1272294105249981,0.030758839319655274,0.08359927738335528,0.06793922136635512,-0.09329165094778809,-0.06854442645418558,-0.04459831668223514,-0.06342942001292146,0.6391064952455241,-0.13127164917283796,1.7153653493957162,-0.3297292129910805,-0.08567023520044059,-0.21513746241282564
MPC,-0.15737824270246742,-0.09517297974203487,-0.1355571661325981,0.04626022894360771,-0.061885912824428846,-0.023698179667454234,-0.04402118219256129,-0.0549339915311983,-0.22529780313876693,0.5701202628755092,0.7094789929543922,-0.32179127605035246,-0.5962485721990454,-0.8637280338918859
FAST,-0.1857339737198493,0.01150498811111816,-0.14763129767913835,0.13029076728550645,-0.31184117103911013,-0.32057292079284133,-0.04649650473159895,-0.023101570964056264,-0.09249175190452291,0.23241304596334206,-0.0009281725518373081,0.0076679385493404,0.1110180042311109,0.11823365412721398
AME,-0.1888682129362453,-0.06461520835491856,0.07723668849272856,0.05380727549973621,-0.08468733913316914,-0.1311809199001162,-0.044453393622406516,-0.0917890041827686,0.3012665403513941,-0.7677198656611529,0.15995489320216993,-0.3639606840591249,0.22997721433404236,0.4874072012586545
PEG,-0.2006108296944443,-0.18045672329264253,-0.11447587860232855,0.034964469257662736,-0.1875088653178659,-0.25089445471097765,-0.04504790150586602,-0.043112784727253245,-1.0291239027144552,0.9467936971236953,-0.26406720521481963,-0.2552106567748334,0.07898012605566229,0.29310157318076324
PRU,-0.20973501444570425,-0.24741899905142645,-0.45565970446280873,0.022195228539345007,-0.043816858013729,0.1427147526238052,-0.042233942566289734,-0.030477099036948303,0.09623263669150818,1.9209491305241773,-0.5381804555754488,-0.3383059151865557,-0.567995759799599,-0.6534148807351244
KVUE,-0.22261978643619623,-0.1699525894162801,-0.2937340378171217,0.039413201141988534,-0.32560806994250047,-0.356524044249973,-0.046390333991797754,0.010291924237135883,-0.7145832550544032,-1.170370778133352,-1.24135386694406,1.8419079405655463,-0.3767147571909082,-0.30846700771858115
STZ,-0.24106414358404574,-0.1966594073271786,-0.4158590850513179,0.04105345758593727,-0.06231612841515979,0.16050499928300443,-0.044591994697274255,-0.046529058064011225,-0.7448723544587046,-0.15724912739685082,-1.4254341810708988,-0.25645212374043014,-0.21733645183709427,-0.06978337484614389
GLW,-0.12197023242990963,0.2026574389106265,0.35983856067737163,0.0713978624676966,-0.2907606070932936,-0.31612535912804146,-0.04597120086671895,-0.032173918455234464,0.35252501626636557,0.6090864802115284,2.3646655196050452,0.11508391337231498,0.07330252739165877,-0.3231882138178991
LHX,-0.17004375825321327,-0.06671545309115814,-0.11275959727436811,0.038221313787925176,0.04136582895099885,0.13159584846180572,-0.041624039925559055,-0.05542040760760553,-0.5072194206711098,0.12200876351128732,0.2786354810009826,-0.373247830602808,-0.28357510291713567,-0.39950980660465457
GRMN,-0.20086439029007816,-0.12209018320632774,0.10380379755012976,0.058068945090635496,-0.00896939516452216,-0.12525083768038311,-0.044533456012102055,-0.06735473940140847,0.019344922819051227,0.20643556773932917,-0.019072797459135992,-0.39383623155070047,0.06411022479279593,0.6391926979214662
BKR,-0.18372009045087248,-0.22112444801033584,-0.1426903568282042,0.03700835830089655,-0.23311171793534646,-0.3064889755209752,-0.045771889432455796,-0.07828228559529453,0.0007054770317888689,0.4791990890914641,0.5714852714911535,0.031040325620961748,-0.4411960563035199,-0.232145443516692
CBRE,-0.1909781572016411,0.052813968944065585,0.02105479764393632,0.061962539858680034,-0.2042872733563729,-0.17936283793544744,-0.04525493444847835,-0.1133839168992577,0.8930689440969733,-1.170370778133352,0.2200370508367238,-0.3414832403356507,-0.5077050692247043,-0.7545338521072389
CTVA,-0.19709212185397088,-0.09365074287947356,-0.13189182939121066,0.02700653295016443,-0.26451745605870575,-0.28276864664204293,-0.04482113045753611,-0.07793160864704353,-0.5002296285008865,-0.4559901269729986,-0.16885530214636751,-0.10576863213000796,-0.34940821123546256,-0.39486476584516106
